//ICES_parameter_mapping,,,,,,,,,,,,,,,,,,,,
//<subject>ICES:LOCAL:Pressure</subject><object>ICES:P01::PRESPR01</object><units>ICES:P06::UPDB</units>,,,,,,,,,,,,,,,,,,,,
//<subject>ICES:LOCAL:Temperature</subject><object>ICES:P01::TEMPPR01</object><units>ICES:P06::UPAA</units>,,,,,,,,,,,,,,,,,,,,
//<subject>ICES:LOCAL:Practical Salinity</subject><object>ICES:P01::PSALPR01</object><units>ICES:P06::UUUU</units>,,,,,,,,,,,,,,,,,,,,
//<subject>ICES:LOCAL:Dissolved Oxygen</subject><object>ICES:P01::DOXYZZXX</object><units>ICES:P06::UMLL</units>,,,,,,,,,,,,,,,,,,,,
//,,,,,,,,,,,,,,,,,,,,
Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Latitude [degrees_north],Longitude [degrees_east],Bot. Depth [m],Platform Code [C17],Device Category Code [L05],Distributor Code [EDMO],Custodian Code [EDMO],Originator Code [EDMO],Project Code [EDMERP],Pressure [dbar],QV:ODV:Pressure [dbar],Temperature [degC],QV:ODV:Temperature [degC],Practical Salinity [dmnless],QV:ODV:Practical Salinity [dmnless],Dissolved Oxygen [ml/l],QV:ODV:Dissolved Oxygen [ml/l]
20239001,22,C,2023-09-27T01:31Z,62.429167,20.474667,84,34A1,130,5013,5013,5013,11272,60,0,2.9931,0,6.0477,0,6.6640,0
20239001,22,C,2023-09-27T01:31Z,62.429167,20.474667,84,34A1,130,5013,5013,5013,11272,61,0,2.9831,0,6.0537,0,6.6629,0
20239001,22,C,2023-09-27T01:31Z,62.429167,20.474667,84,34A1,130,5013,5013,5013,11272,62,0,2.9768,0,6.0598,0,6.7067,0
20239001,22,C,2023-09-27T01:31Z,62.429167,20.474667,84,34A1,130,5013,5013,5013,11272,63,0,2.9694,0,6.0680,0,6.7624,0
20239001,22,C,2023-09-27T01:31Z,62.429167,20.474667,84,34A1,130,5013,5013,5013,11272,64,0,3.0034,0,6.0771,0,6.6105,0
20239001,22,C,2023-09-27T01:31Z,62.429167,20.474667,84,34A1,130,5013,5013,5013,11272,65,0,3.0460,0,6.0891,0,6.5054,0
20239001,22,C,2023-09-27T01:31Z,62.429167,20.474667,84,34A1,130,5013,5013,5013,11272,66,0,3.0101,0,6.0986,0,6.4478,0
20239001,22,C,2023-09-27T01:31Z,62.429167,20.474667,84,34A1,130,5013,5013,5013,11272,67,0,2.9608,0,6.1052,0,6.4342,0
20239001,22,C,2023-09-27T01:31Z,62.429167,20.474667,84,34A1,130,5013,5013,5013,11272,68,0,2.9332,0,6.1101,0,6.4419,0
20239001,22,C,2023-09-27T01:31Z,62.429167,20.474667,84,34A1,130,5013,5013,5013,11272,69,0,2.9202,0,6.1138,0,6.4530,0
20239001,22,C,2023-09-27T01:31Z,62.429167,20.474667,84,34A1,130,5013,5013,5013,11272,70,0,2.9213,0,6.1155,0,6.4564,0
20239001,22,C,2023-09-27T01:31Z,62.429167,20.474667,84,34A1,130,5013,5013,5013,11272,71,0,2.9278,0,6.1167,0,6.4750,0
20239001,22,C,2023-09-27T01:31Z,62.429167,20.474667,84,34A1,130,5013,5013,5013,11272,72,0,2.9319,0,6.1196,0,6.4891,0
20239001,22,C,2023-09-27T01:31Z,62.429167,20.474667,84,34A1,130,5013,5013,5013,11272,73,0,2.9169,0,6.1241,0,6.6122,0
20239001,22,C,2023-09-27T01:31Z,62.429167,20.474667,84,34A1,130,5013,5013,5013,11272,74,0,2.9550,0,6.1336,0,6.5896,0
20239001,22,C,2023-09-27T01:31Z,62.429167,20.474667,84,34A1,130,5013,5013,5013,11272,75,0,3.0339,0,6.1441,0,6.5350,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,1,0,14.2677,0,5.6331,0,7.2355,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,2,0,14.2617,0,5.6329,0,7.2430,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,3,0,14.2535,0,5.6327,0,7.2341,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,4,0,14.2513,0,5.6327,0,7.2415,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,5,0,14.2500,0,5.6328,0,7.2494,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,6,0,14.2491,0,5.6329,0,7.2482,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,7,0,14.2490,0,5.6333,0,7.2436,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,8,0,14.2495,0,5.6337,0,7.2589,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,9,0,14.2488,0,5.6336,0,7.2431,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,10,0,14.2488,0,5.6336,0,7.2418,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,11,0,14.2505,0,5.6340,0,7.2526,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,12,0,14.2499,0,5.6335,0,7.2574,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,13,0,14.2480,0,5.6328,0,7.2715,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,14,0,14.2486,0,5.6328,0,7.2672,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,15,0,14.2486,0,5.6328,0,7.2884,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,16,0,14.2480,0,5.6327,0,7.2858,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,17,0,14.2483,0,5.6328,0,7.3058,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,18,0,14.2488,0,5.6328,0,7.2832,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,19,0,14.2495,0,5.6330,0,7.3065,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,20,0,14.2504,0,5.6333,0,7.3091,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,21,0,14.2508,0,5.6338,0,7.3140,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,22,0,14.2513,0,5.6339,0,7.3089,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,23,0,14.2521,0,5.6344,0,7.2971,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,24,0,14.2521,0,5.6343,0,7.3023,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,25,0,14.2517,0,5.6334,0,7.3129,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,26,0,14.2518,0,5.6332,0,7.3126,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,27,0,14.2523,0,5.6334,0,7.3050,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,28,0,14.2520,0,5.6337,0,7.3116,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,29,0,14.2520,0,5.6339,0,7.3154,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,30,0,14.2516,0,5.6338,0,7.2253,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,31,0,14.2405,0,5.6347,0,6.9498,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,32,0,14.0797,0,5.6434,0,6.7967,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,33,0,13.2656,0,5.6652,0,7.0687,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,34,0,11.9056,0,5.6459,0,7.0880,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,35,0,11.1484,0,5.6413,0,7.1959,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,36,0,10.3153,0,5.6487,0,7.4437,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,37,0,9.1970,0,5.6380,0,7.6676,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,38,0,8.4926,0,5.6320,0,7.7319,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,39,0,8.1675,0,5.6421,0,7.8274,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,40,0,7.6258,0,5.6429,0,7.8986,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,41,0,6.9847,0,5.6664,0,7.9100,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,42,0,6.6207,0,5.6989,0,8.0767,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,43,0,6.2599,0,5.7061,0,8.0072,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,44,0,5.8293,0,5.7139,0,7.9343,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,45,0,5.6917,0,5.7400,0,7.9690,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,46,0,5.4954,0,5.7573,0,8.0561,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,47,0,4.4497,0,5.7174,0,8.2276,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,48,0,3.9559,0,5.7474,0,8.4433,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,49,0,3.6881,0,5.7712,0,8.1888,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,50,0,4.1832,0,5.8331,0,7.9549,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,51,0,4.5255,0,5.8683,0,7.8442,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,52,0,4.3804,0,5.8768,0,7.9567,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,53,0,3.9354,0,5.8661,0,8.0213,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,54,0,3.6737,0,5.8808,0,7.8497,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,55,0,3.6058,0,5.9366,0,7.6561,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,56,0,3.6907,0,5.9977,0,7.5598,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,57,0,3.7213,0,6.0221,0,7.5374,0
20239001,23,C,2023-09-27T18:50Z,61.915333,20.741500,68,34A1,130,5013,5013,5013,11272,58,0,3.7266,0,6.0335,0,7.5260,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,1,0,13.1551,0,5.4641,0,7.4672,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,2,0,13.1545,0,5.4642,0,7.4460,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,3,0,13.1557,0,5.4643,0,7.4532,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,4,0,13.1560,0,5.4642,0,7.4640,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,5,0,13.1554,0,5.4642,0,7.4633,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,6,0,13.1554,0,5.4642,0,7.4716,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,7,0,13.1552,0,5.4642,0,7.4617,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,8,0,13.1551,0,5.4642,0,7.4767,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,9,0,13.1553,0,5.4642,0,7.4826,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,10,0,13.1554,0,5.4642,0,7.4869,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,11,0,13.1558,0,5.4642,0,7.5017,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,12,0,13.1573,0,5.4644,0,7.5061,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,13,0,13.1578,0,5.4644,0,7.5200,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,14,0,13.1579,0,5.4644,0,7.5156,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,15,0,13.1602,0,5.4655,0,7.5168,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,16,0,13.1640,0,5.4677,0,7.5080,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,17,0,13.1641,0,5.4681,0,7.5025,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,18,0,13.1646,0,5.4683,0,7.5366,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,19,0,13.1649,0,5.4679,0,7.5333,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,20,0,13.1660,0,5.4702,0,7.5195,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,21,0,13.1666,0,5.4716,0,7.4696,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,22,0,13.1616,0,5.4741,0,7.0140,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,23,0,13.1423,0,5.4801,0,7.1258,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,24,0,12.9210,0,5.4942,0,7.4004,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,25,0,11.0460,0,5.5072,0,8.0936,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,26,0,8.0049,0,5.4815,0,8.5083,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,27,0,5.2021,0,5.4159,0,9.0635,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,28,0,4.4790,0,5.4458,0,9.2980,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,29,0,4.1994,0,5.4760,0,9.3763,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,30,0,3.9564,0,5.5005,0,9.4012,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,31,0,3.8129,0,5.5278,0,9.4841,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,32,0,3.6011,0,5.5463,0,9.5973,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,33,0,3.2541,0,5.5570,0,9.7816,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,34,0,3.0926,0,5.5749,0,9.8079,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,35,0,2.9972,0,5.5921,0,9.6626,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,36,0,2.8198,0,5.6026,0,9.5640,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,37,0,2.6471,0,5.6132,0,9.4832,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,38,0,2.5640,0,5.6257,0,9.2916,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,39,0,2.5036,0,5.6384,0,9.1411,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,40,0,2.5057,0,5.6560,0,9.0554,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,41,0,2.5049,0,5.6725,0,8.8828,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,42,0,2.4869,0,5.6904,0,8.7619,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,43,0,2.5215,0,5.7101,0,8.6489,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,44,0,2.5491,0,5.7269,0,8.6452,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,45,0,2.5550,0,5.7430,0,8.6372,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,46,0,2.5289,0,5.7621,0,8.5939,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,47,0,2.5672,0,5.7885,0,8.5073,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,48,0,2.7873,0,5.8290,0,8.2581,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,49,0,2.8922,0,5.8619,0,8.0878,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,50,0,2.7871,0,5.8732,0,8.0611,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,51,0,2.5709,0,5.8995,0,7.8783,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,52,0,2.5874,0,5.9345,0,7.6553,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,53,0,2.6732,0,5.9891,0,7.9693,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,54,0,2.7389,0,6.0342,0,8.0271,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,55,0,2.7517,0,6.0697,0,7.9165,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,56,0,2.7999,0,6.1117,0,7.7892,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,57,0,2.9081,0,6.1573,0,7.6586,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,58,0,2.9446,0,6.1879,0,7.5338,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,59,0,2.9057,0,6.2216,0,7.4854,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,60,0,3.0208,0,6.2597,0,7.5427,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,61,0,3.1086,0,6.2825,0,7.5988,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,62,0,3.1062,0,6.2960,0,7.6002,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,63,0,3.1139,0,6.3144,0,7.5867,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,64,0,3.1805,0,6.3346,0,7.5792,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,65,0,3.2445,0,6.3504,0,7.7676,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,66,0,3.2989,0,6.3614,0,7.7812,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,67,0,3.2658,0,6.3645,0,7.5673,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,68,0,3.3380,0,6.3838,0,7.5998,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,69,0,3.3422,0,6.3996,0,7.6575,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,70,0,3.2452,0,6.4063,0,7.7080,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,71,0,3.2166,0,6.4176,0,7.7437,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,72,0,3.2673,0,6.4379,0,7.6795,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,73,0,3.3133,0,6.4538,0,7.5666,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,74,0,3.3526,0,6.4684,0,7.4335,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,75,0,3.4169,0,6.4877,0,7.5162,0
20239001,24,C,2023-09-27T21:47Z,61.651500,20.750833,85,34A1,130,5013,5013,5013,11272,76,0,3.5219,0,6.5098,0,7.6004,0
20239001,25,C,2023-09-28T01:01Z,61.438833,20.483333,132,34A1,130,5013,5013,5013,11272,1,0,13.1373,0,5.4202,0,7.4663,0
20239001,25,C,2023-09-28T01:01Z,61.438833,20.483333,132,34A1,130,5013,5013,5013,11272,2,0,13.1401,0,5.4202,0,7.4582,0
20239001,25,C,2023-09-28T01:01Z,61.438833,20.483333,132,34A1,130,5013,5013,5013,11272,3,0,13.1415,0,5.4203,0,7.4588,0
20239001,25,C,2023-09-28T01:01Z,61.438833,20.483333,132,34A1,130,5013,5013,5013,11272,4,0,13.1416,0,5.4204,0,7.4854,0
20239001,25,C,2023-09-28T01:01Z,61.438833,20.483333,132,34A1,130,5013,5013,5013,11272,5,0,13.1420,0,5.4206,0,7.4584,0
20239001,25,C,2023-09-28T01:01Z,61.438833,20.483333,132,34A1,130,5013,5013,5013,11272,6,0,13.1422,0,5.4205,0,7.4646,0
20239001,25,C,2023-09-28T01:01Z,61.438833,20.483333,132,34A1,130,5013,5013,5013,11272,7,0,13.1426,0,5.4205,0,7.4642,0
20239001,25,C,2023-09-28T01:01Z,61.438833,20.483333,132,34A1,130,5013,5013,5013,11272,8,0,13.1467,0,5.4212,0,7.4737,0
20239001,25,C,2023-09-28T01:01Z,61.438833,20.483333,132,34A1,130,5013,5013,5013,11272,9,0,13.1479,0,5.4213,0,7.4852,0
20239001,25,C,2023-09-28T01:01Z,61.438833,20.483333,132,34A1,130,5013,5013,5013,11272,10,0,13.1463,0,5.4211,0,7.4889,0
20239001,25,C,2023-09-28T01:01Z,61.438833,20.483333,132,34A1,130,5013,5013,5013,11272,11,0,13.1485,0,5.4215,0,7.4881,0
20239001,25,C,2023-09-28T01:01Z,61.438833,20.483333,132,34A1,130,5013,5013,5013,11272,12,0,13.1511,0,5.4218,0,7.5152,0
20239001,25,C,2023-09-28T01:01Z,61.438833,20.483333,132,34A1,130,5013,5013,5013,11272,13,0,13.1531,0,5.4221,0,7.5055,0
20239001,25,C,2023-09-28T01:01Z,61.438833,20.483333,132,34A1,130,5013,5013,5013,11272,14,0,13.1564,0,5.4228,0,7.5328,0
20239001,25,C,2023-09-28T01:01Z,61.438833,20.483333,132,34A1,130,5013,5013,5013,11272,15,0,13.1579,0,5.4231,0,7.5204,0
20239001,25,C,2023-09-28T01:01Z,61.438833,20.483333,132,34A1,130,5013,5013,5013,11272,16,0,13.1599,0,5.4235,0,7.5207,0
20239001,25,C,2023-09-28T01:01Z,61.438833,20.483333,132,34A1,130,5013,5013,5013,11272,17,0,13.1599,0,5.4233,0,7.5284,0
20239001,25,C,2023-09-28T01:01Z,61.438833,20.483333,132,34A1,130,5013,5013,5013,11272,18,0,13.1574,0,5.4224,0,7.5254,0
20239001,25,C,2023-09-28T01:01Z,61.438833,20.483333,132,34A1,130,5013,5013,5013,11272,19,0,13.1556,0,5.4219,0,7.5361,0
20239001,25,C,2023-09-28T01:01Z,61.438833,20.483333,132,34A1,130,5013,5013,5013,11272,20,0,13.1570,0,5.4226,0,7.5482,0
20239001,25,C,2023-09-28T01:01Z,61.438833,20.483333,132,34A1,130,5013,5013,5013,11272,21,0,13.1575,0,5.4232,0,7.5329,0
20239001,25,C,2023-09-28T01:01Z,61.438833,20.483333,132,34A1,130,5013,5013,5013,11272,22,0,13.1604,0,5.4247,0,7.5137,0
20239001,25,C,2023-09-28T01:01Z,61.438833,20.483333,132,34A1,130,5013,5013,5013,11272,23,0,13.1741,0,5.4331,0,7.4966,0
20239001,25,C,2023-09-28T01:01Z,61.438833,20.483333,132,34A1,130,5013,5013,5013,11272,24,0,13.1856,0,5.4398,0,7.4175,0
20239001,25,C,2023-09-28T01:01Z,61.438833,20.483333,132,34A1,130,5013,5013,5013,11272,25,0,13.1930,0,5.4472,0,7.2689,0
